job_link,jobTitle,jobCityOrRemote,jobState,jobZip,remoteJob,bottomRangeSalary,topRangeSalary,compensationPeriod,salaryInfoAvailable,jobRequirements,degreeRequired,pythonRequired,sqlRequired,gisRequired,visualizationBasedJob,seniorPosition,analystPosition,companyOrHiringEntity,companyLocation,linkToCompanyJobs,linkToOtherSimilarJobs,salaryReferenceLink,companyRatingNumber,mat href 4,companyLocation 2
https://www.indeed.com/rc/clk?jk=35e5774da2844cbd&fccid=1c8655b948495cbc&vjs=3,Senior Data Analyst-Data Science Experimentation,Texas,,,Unknown or No,,,,No Salary Info Available,"Partnership and communication: Partner closely with business stakeholders to identify and unlock opportunities, and with other  teams to improve platform…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,realtor.com , Texas,https://www.indeed.com/q-Realtor-Com-l-Texas-jobs.html,https://www.indeed.com/l-Texas-jobs.html,https://www.indeed.com/career/data-scientist/salaries/TX?campaignid=serp-more&fromjk=35e5774da2844cbd&from=serp-more,3.3,https://www.indeed.com/cmp/Realtor.com/faq,Remote
https://www.indeed.com/rc/clk?jk=53c2eed4e5df3776&fccid=c267f29f0f85e8b8&vjs=3,"Data Planning Program Manager, Autonomous Vehicles",California,,,Unknown or No,,,,No Salary Info Available,Plan and handle the delivery of all datasets including both synthetic and real  generation pipelines.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,NVIDIA , California,https://www.indeed.com/q-Nvidia-l-California-jobs.html,https://www.indeed.com/l-California-jobs.html,https://www.indeed.com/career/plan-manager/salaries/CA?campaignid=serp-more&fromjk=53c2eed4e5df3776&from=serp-more,4.2,https://www.indeed.com/cmp/Nvidia/faq,Remote
https://www.indeed.com/rc/clk?jk=b88009e4c42c8dbf&fccid=c0b92dbdf1ad795f&vjs=3,Data Scientist,New York State,,,Unknown or No,,,,No Salary Info Available,Independently run  experiments and build proof of concepts to better use  and improve our products.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Eight Sleep , New York State,https://www.indeed.com/q-Eight-Sleep-l-New-York-State-jobs.html,https://www.indeed.com/l-New-York-State-jobs.html,https://www.indeed.com/career/data-scientist/salaries/NY?campaignid=serp-more&fromjk=b88009e4c42c8dbf&from=serp-more,,https://www.indeed.com/cmp/Eight-Sleep/faq,Remote
https://www.indeed.com/rc/clk?jk=8158c9264072afe6&fccid=686992c6831d8b20&vjs=3,"Sr. Manager, Data Analysis",Las Vegas,NV,89113,Unknown or No,,,,No Salary Info Available,"Hands-on experience in  management,   and or performance management.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,IGT ," Las Vegas, NV","https://www.indeed.com/q-Igt-l-Las-Vegas,-NV-jobs.html","https://www.indeed.com/l-Las-Vegas,-NV-jobs.html",https://www.indeed.com/career/senior-data-manager/salaries/89113--NV?campaignid=serp-more&fromjk=8158c9264072afe6&from=serp-more,3.7,https://www.indeed.com/cmp/Igt-484d9eeb/faq,Remote
https://www.indeed.com/rc/clk?jk=cd5f295cba4bdb93&fccid=181ae1a6390e21b5&vjs=3,Senior Data Analyst,New York State,,,Unknown or No,,,,No Salary Info Available,"To do this, you'll use a combination of 3rd party and homegrown analytics tooling to transform raw  into meaningful insights informed by best practices in…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Dataminr , New York State,https://www.indeed.com/q-Dataminr-l-New-York-State-jobs.html,https://www.indeed.com/l-New-York-State-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries/NY?campaignid=serp-more&fromjk=cd5f295cba4bdb93&from=serp-more,3.6,,Remote
https://www.indeed.com/rc/clk?jk=94488c015287f7d6&fccid=dd616958bd9ddc12&vjs=3,Senior Data Scientist,Virginia,,,Unknown or No,,,,No Salary Info Available,Familiarity with  management tools.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Epigen Technology , Virginia,https://www.indeed.com/q-Epigen-Technology-l-Virginia-jobs.html,https://www.indeed.com/l-Virginia-jobs.html,https://www.indeed.com/career/senior-data-scientist/salaries/VA?campaignid=serp-more&fromjk=94488c015287f7d6&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=0f107deb41e44378&fccid=1f46c8b913449a16&vjs=3,Senior Data Scientist - Computer Vision,California,,,Unknown or No,,,,No Salary Info Available,Director of   (Computer Vision) and in close partnership with   teammates and colleagues in product and engineering.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Socure , California,https://www.indeed.com/q-Socure-l-California-jobs.html,https://www.indeed.com/l-California-jobs.html,https://www.indeed.com/career/senior-data-scientist/salaries/CA?campaignid=serp-more&fromjk=0f107deb41e44378&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=f5d0a7640a5b3365&fccid=d1daa62fbd9529ae&vjs=3,Technology Enablement - Data Analytics Consultant,Atlanta,GA,,Unknown or No,,,,No Salary Info Available,"Experience designing enterprise reporting solutions driven by a  lake,  warehouse or operational  store.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Riveron Consulting ," Atlanta, GA","https://www.indeed.com/q-Riveron-Consulting-l-Atlanta,-GA-jobs.html","https://www.indeed.com/l-Atlanta,-GA-jobs.html",https://www.indeed.com/career/analytics-consultant/salaries/Atlanta--GA?campaignid=serp-more&fromjk=f5d0a7640a5b3365&from=serp-more,3.8,https://www.indeed.com/cmp/Riveron/faq,
https://www.indeed.com/rc/clk?jk=d1354570309a7044&fccid=093039a590b445c3&vjs=3,Cognos Report Developer,Remote,,,Yes,,,,No Salary Info Available,Data  experience a plus.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Silvergate , Remote,https://www.indeed.com/q-Silvergate-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/developer/salaries?campaignid=serp-more&fromjk=d1354570309a7044&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=94a686c2aa8ed757&fccid=dd616958bd9ddc12&vjs=3,"Manager, Data Analytics (Provider Analytics)",Austin,TX,,Unknown or No,,,,No Salary Info Available,Proven experience using   and advanced analytics to uncover and drive business outcomes.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,SonderMind (all cities) ," Austin, TX","https://www.indeed.com/jobs?q=Sondermind+(all+Cities)&l=Austin,+TX&nc=jasx","https://www.indeed.com/l-Austin,-TX-jobs.html",https://www.indeed.com/career/analytics-manager/salaries/Austin--TX?campaignid=serp-more&fromjk=94a686c2aa8ed757&from=serp-more,,,Temporarily Remote
,,,,,Unknown or No,,,,No Salary Info Available,,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,,,
https://www.indeed.com/rc/clk?jk=f29113989b4fd950&fccid=83ad98d71ffc6d57&vjs=3,Business Intelligence Developer,Louisville,KY,40223,Unknown or No,,,,No Salary Info Available,"The position will focus on utilizing technology and   to find trends, streamline complex codes, and centralize disparate  sets to produce best-in…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Onco360 ," Louisville, KY","https://www.indeed.com/q-Onco360-l-Louisville,-KY-jobs.html","https://www.indeed.com/l-Louisville,-KY-jobs.html",https://www.indeed.com/career/business-intelligence-developer/salaries/40223--KY?campaignid=serp-more&fromjk=f29113989b4fd950&from=serp-more,3.3,https://www.indeed.com/cmp/Onco360/faq,
https://www.indeed.com/rc/clk?jk=ea57deb0fc003f1f&fccid=18a28af84580e4a0&vjs=3,Senior Data Scientist,Chicago,IL,,Unknown or No,"$105,000 ","$120,000 ",Yearly,Salary Info Available,"Implements and maintains document  collection, reporting requirements and ongoing  validation.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Chicago Transit Authority ," Chicago, IL","https://www.indeed.com/q-Chicago-Transit-Authority-l-Chicago,-IL-jobs.html","https://www.indeed.com/l-Chicago,-IL-jobs.html",https://www.indeed.com/career/senior-data-scientist/salaries/Chicago--IL?campaignid=serp-more&fromjk=ea57deb0fc003f1f&from=serp-more,3.6,https://www.indeed.com/cmp/Chicago-Transit-Authority/faq,
https://www.indeed.com/rc/clk?cmp=GENETWORx-%2F-Recovery-Centers-of-America&ti=Business+Intelligence+Developer&jk=40a0d3d5c4b4761f&fccid=a76d2c3c7e02695f&vjs=3,Business Intelligence Developer,Remote,,,Yes,,,,No Salary Info Available,Employ best practices and strategies in optimizing the performance of  analysis and stability of  integration solutions.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,GENETWORx / Recovery Centers of America , Remote,https://www.indeed.com/q-Genetworx-Recovery-Centers-of-America-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/business-intelligence-developer/salaries?campaignid=serp-more&fromjk=40a0d3d5c4b4761f&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=36414465a7193803&fccid=b85c5070c3d3d8c8&vjs=3,Data Analyst Associate - 2022,Richmond,VA,,Unknown or No,,,,No Salary Info Available,Use  mining techniques to identify fraud rings.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Capital One - US ," Richmond, VA","https://www.indeed.com/jobs?q=Capital+One+-+US&l=Richmond,+VA&nc=jasx","https://www.indeed.com/l-Richmond,-VA-jobs.html",https://www.indeed.com/career/data-analyst/salaries/Richmond--VA?campaignid=serp-more&fromjk=36414465a7193803&from=serp-more,3.9,https://www.indeed.com/cmp/Capital-One/faq,
https://www.indeed.com/rc/clk?jk=c046078841cc09c2&fccid=de71a49b535e21cb&vjs=3,Business Analyst (Data),Buffalo,NY,14201,Unknown or No,,,,No Salary Info Available,Ability to acquire  from primary or secondary  sources and maintain  systems.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,IBM ," Buffalo, NY","https://www.indeed.com/q-IBM-l-Buffalo,-NY-jobs.html","https://www.indeed.com/l-Buffalo,-NY-jobs.html",https://www.indeed.com/career/business-analyst/salaries/14201--NY?campaignid=serp-more&fromjk=c046078841cc09c2&from=serp-more,3.9,https://www.indeed.com/cmp/IBM/faq,
https://www.indeed.com/company/Attunely/jobs/Staff-Data-Scientist-9118436fd3de9a55?fccid=c112893bce617957&vjs=3,Staff Data Scientist,Remote,,,Yes,"$180,000 ",,Yearly,Salary Info Available,"Significant   experience, ideally including an advanced degree in a data-heavy quantitative field.",YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Attunely , Remote,https://www.indeed.com/q-Attunely-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-scientist/salaries?campaignid=serp-more&fromjk=9118436fd3de9a55&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=c888bec67b7f55e4&fccid=915b1c0ee87e5e8a&vjs=3,Data Analyst-remote,Flagstaff,AZ,,Unknown or No,,,,No Salary Info Available,Work with engineering and  warehouse to appropriately capture and store key  points.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Pearson ," Flagstaff, AZ","https://www.indeed.com/q-Pearson-l-Flagstaff,-AZ-jobs.html","https://www.indeed.com/l-Flagstaff,-AZ-jobs.html","https://www.indeed.com/career/salaries/Data%20Analyst/Flagstaff,%20AZ?campaignid=serp-more&fromjk=c888bec67b7f55e4&from=serp-more",3.7,https://www.indeed.com/cmp/Pearson/faq,Remote
https://www.indeed.com/rc/clk?jk=0993190098b2c029&fccid=89803e50ebcad32c&vjs=3,Associate Data Scientist,Oregon,,,Unknown or No,,,,No Salary Info Available,"Leverage research  such as competitive intelligence, market insights, business/product performance  to support strategic decision making.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,G5 , Oregon,https://www.indeed.com/q-G5-l-Oregon-jobs.html,https://www.indeed.com/l-Oregon-jobs.html,https://www.indeed.com/career/data-scientist/salaries/OR?campaignid=serp-more&fromjk=0993190098b2c029&from=serp-more,,,Remote
https://www.indeed.com/company/IPG-Mediabrands/jobs/Associate-Data-Analyst-05bf9c66aed16b5b?fccid=6ce1d9435baa9af4&vjs=3,ASSOCIATE DATA ANALYST - NEURODIVERSITY HIRING INITIATIVE,New York,NY,,Unknown or No,,,,No Salary Info Available,"Bachelors or Associates degree in computer , engineering,  , or related field.",YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,IPG Mediabrands ," New York, NY","https://www.indeed.com/q-Ipg-Mediabrands-l-New-York,-NY-jobs.html","https://www.indeed.com/l-New-York,-NY-jobs.html",https://www.indeed.com/career/data-analyst/salaries/New-York--NY?campaignid=serp-more&fromjk=05bf9c66aed16b5b&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=4e5be6937dc55b75&fccid=f057e04c37cca134&vjs=3,Analyst-Product Development,New York,NY,,Unknown or No,,,,No Salary Info Available,"Partner with the product owner to refine user stories, guide product definitions, and conduct user testing alongside engineering and  science.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Amex ," New York, NY","https://www.indeed.com/q-Amex-l-New-York,-NY-jobs.html","https://www.indeed.com/l-New-York,-NY-jobs.html",https://www.indeed.com/career/product-development-engineer/salaries/New-York--NY?campaignid=serp-more&fromjk=4e5be6937dc55b75&from=serp-more,4.1,https://www.indeed.com/cmp/American-Express/faq,
https://www.indeed.com/rc/clk?jk=7a20bfd3f68d5839&fccid=f879ea2dc53c0b5a&vjs=3,Data Science Instructor,Seattle,WA,,Unknown or No,,,,No Salary Info Available,"Deliver instruction on  ,  analytics, machine learning, Python, SQL, statistics, probability, and  engineering.",Unknown or No,YES,YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Coding Dojo ," Seattle, WA","https://www.indeed.com/q-Coding-Dojo-l-Seattle,-WA-jobs.html","https://www.indeed.com/l-Seattle,-WA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Seattle--WA?campaignid=serp-more&fromjk=7a20bfd3f68d5839&from=serp-more,4.0,https://www.indeed.com/cmp/Coding-Dojo/faq,Remote
https://www.indeed.com/company/XSELL-Technologies/jobs/Data-Analyst-15facb05b7e25647?fccid=21e825c429eeb178&vjs=3,Data Analyst (Remote),Remote,,,Yes,,,,No Salary Info Available,Creating  visualizations in customer-facing presentations within PowerPoint and  storytelling from robust  analysis that may be worked on by Data…,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,YES,XSELL Technologies , Remote,https://www.indeed.com/q-Xsell-Technologies-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-analyst/salaries?campaignid=serp-more&fromjk=15facb05b7e25647&from=serp-more,3.5,https://www.indeed.com/cmp/Xsell-Technologies/faq,
https://www.indeed.com/rc/clk?jk=cdf08ae5ebeb23ea&fccid=e0368d24cb0bc926&vjs=3,Data Science Manager - Analytics,Seattle,WA,98104,Unknown or No,,,,No Salary Info Available,Have experience developing and leading collaborative   teams.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Textio ," Seattle, WA","https://www.indeed.com/q-Textio-l-Seattle,-WA-jobs.html","https://www.indeed.com/l-Seattle,-WA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/98104--WA?campaignid=serp-more&fromjk=cdf08ae5ebeb23ea&from=serp-more,5.0,,Remote
https://www.indeed.com/company/California-Department-of-Managed-Health-Care/jobs/Business-Analyst-0c334733ed16de22?fccid=c16c46aecfd13f8b&vjs=3,Business Analyst (Business Intelligence),Sacramento,CA,95814,Unknown or No,"$5,562 ","$9,267 ",Yearly,Salary Info Available,"This includes developing requirements and design documentation, use cases and test cases that define complex and advanced  projects supporting…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,California Department of Managed Health Care ," Sacramento, CA","https://www.indeed.com/q-California-Department-of-Managed-Health-Care-l-Sacramento,-CA-jobs.html","https://www.indeed.com/l-Sacramento,-CA-jobs.html",https://www.indeed.com/career/business-intelligence-analyst/salaries/95814--CA?campaignid=serp-more&fromjk=0c334733ed16de22&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=ff743601911c448d&fccid=5bcd1ef0a7f4fb99&vjs=3,"Sr Data Scientist - C13 New York, NY",New York,NY,,Unknown or No,,,,No Salary Info Available,2 plus years’ professional   experience.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Citi ," New York, NY","https://www.indeed.com/q-Citi-l-New-York,-NY-jobs.html","https://www.indeed.com/l-New-York,-NY-jobs.html",https://www.indeed.com/career/senior-data-scientist/salaries/New-York--NY?campaignid=serp-more&fromjk=ff743601911c448d&from=serp-more,3.9,https://www.indeed.com/cmp/Citi/faq,
,,,,,Unknown or No,,,,No Salary Info Available,,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,,,
https://www.indeed.com/rc/clk?jk=bada933fb97af2d4&fccid=f753bb1a40104d82&vjs=3,Data Science Visualization Manager,Chicago,IL,,Unknown or No,,,,No Salary Info Available,"We are looking for an experienced leader with a strong   tools background supporting both seasoned   professionals and, most importantly,…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,McDonald's Corporate ," Chicago, IL","https://www.indeed.com/jobs?q=McDonald%27s+Corporate&l=Chicago,+IL","https://www.indeed.com/l-Chicago,-IL-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Chicago--IL?campaignid=serp-more&fromjk=bada933fb97af2d4&from=serp-more,3.5,https://www.indeed.com/cmp/McDonald's/faq,Temporarily Remote
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DVLD0NwOQENOe9ZSCJLsOt28qZmO4545ePKxrhyheH8ozpOzhav8ejIYdQ_MchV7kEgxMlVrHgtWtt87VSUhBDsJXVPLgpW4mjoBDVZCtgVYuQXhc4gkyGkOC9llHZv-_sT15UuyhuA5eWTGAkgFAbLoqN-XvtR0ieBlciqKBYqBRr_1LF3LhJLKF_58_3TetYlZz4AeKNIY_hUM-ZodBsZO-DzO_C-rk8GCJVAFOHfdIq3i1arUHySA6h-5ZpHPViCHXQy3i5FqFQXSVyqE8N_BCw5eOZ2yrsV-AH-v4xR7jzaqsCyFPlHGQxuc_mhfjpR8xHumFajF_L-Kpx2Vce-7v90cRc4gx9XpJAVK41zs3M1KWxVSMnDGvhn9iC3IRG7xIz3-yNesdmf8eS7uExqgW010QfS_Et6at8qnRaCo3H11A1hbvSUmE-PdhRy1X7QuVNX-i_AaoQLndM6zhj38HxjqGcv77WSqXtoQ8HA1FF3K2-s5ztTaZsqfFdgLWXRp0hIa6TKiD-Lxe7qCV7Tir0Z8XSMlEYWbIk7Y26kK_l5IwCS-bn-1uvIdcr-UXDeTQG1MHqQGQWnLsjaN_38LuAxhkfGkfkWDZUEDthxHaxuOn0josSyxDdfaDQvWrFz_BYZy-ROr8NEjbjVAlG_2UwWC3pnVZgNObbykis0c_vCCYi5ygs4r3FN28WkMpcCpAhDJ6OlOmCmX3ab7Dwjz65rBhyCNKPmFAK7C4mYsEo0iea_HicUSUv78D31eaZmVcOFUHLd1DesdP2POvbnYUmPC19m4WxumbnwfxaU5P-2haww47k2ez0zWynhQ_MyCxFpi2inSdFCP-gOFyP5y2n8wMGdNxDacekxml9E3pqdLLXzEYjKf6W_6YlmmAOjIp5wGXxxcYkD530v0Ql0KTHFwe1C5Jsy1QoQfCEusi0OlEXnVhylul911j1zTCzDqLZtwD83G66GpgF2evLyoOJvaoCkfk13gE2PBJ7pPK44-vB9ndZBdb4RvMKzPk=&p=2&fvj=0&vjs=3,Data Scientis,Maple Heights,OH,,Unknown or No,,,,No Salary Info Available,Work closely with a lead-data scientist and help improve business processes leveraging   tools & techniques.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,2.6,,
